web adress,name,ticker,ico success,industry,platform,ieo,mininvest,country,kyc,wlist,regulkyc,regtax,restusa,restchina,tokens f sale,accepting,eth,btc,fiat,ltc,dash,xrp,zec,neo,eos,other,protocol type,distributed in ico,softcap,hardcap,amount raised,circsupply,price mkt,price pre ico,price ico,regulkyc dates,pre ico starts,pre ico ends,total days,ico starts,ico ends,total days.1,artificial intelligence,art,banking,big data,business services,charity,communication,cryptocurrency,education,electronics,energy,enterntainment,health,infrastructre,internet,investment,legal,manufacturing,media,platform.1,real estate,retail,smart contract,software,sports,tourism,virtual reality,other.1,name_std,symbol_std,softcap_usd,hardcap_usd,amount raised_usd,ico_successful,regulkyc dates_parsed
/ico/toplancer,Toplancer,TLC,0,5,6.0,0,1.0,0,0.0,0.0,,,0,0,400000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,2409600.0,380192433.33,0.0,0.0,0.353407,,0.1115,,,,0,2018-01-14,2018-03-31,76.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toplancer,TLC,2409600.0,380192433.33,0.0,0,
/ico/trillhub,TrillHUB,TLC,0,8,6.0,0,0.0,0,0.0,1.0,,,0,0,400000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,1000000.0,20000000.0,0.0,0.0,0.353407,,0.05,,,,0,2018-02-19,2018-03-19,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,trillhub,TLC,1000000.0,20000000.0,0.0,0,
/ico/ternion,Ternion,TRN,0,3,6.0,0,1.0,4,1.0,1.0,1.0,0.0,1,0,76000000.0," ETH, BTC, LTC, BCH",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8,5000000.0,30000000.0,0.0,0.0,0.343638,,3.23,2017-11-27 00:00:00,2018-06-29,2018-09-30,93,2018-10-01,2019-02-11,133.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ternion,TRN,5000000.0,30000000.0,0.0,0,2017-11-27
/ico/multra,MulTra,MTT,0,2,6.0,0,0.0,8,1.0,1.0,1.0,0.0,0,0,400000000.0,"ETH, BTC, fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,26442000.0,0.0,0.0,0.340666,,0.0696,0,,,0,2018-06-09,2018-07-09,30.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1,1,0,0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,multra,MTT,,26442000.0,0.0,0,1970-01-01
/ico/pumped,Pumped,MTT,0,9,6.0,0,0.0,8,1.0,1.0,1.0,0.0,0,0,500000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,309520996.52,0.0,0.0,0.340666,,,0,,,0,2018-02-19,2018-05-04,74.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,pumped,MTT,,309520996.52,0.0,0,1970-01-01
/ico/mytime,mytime,MTT,1,20,6.0,0,1.0,6,,,1.0,0.0,0,0,,"BTC, ETH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,6286210.0,1623024.0,3500000.0,0.0,0.340666,,,0,,,0,2018-03-24,2018-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mytime,MTT,6286210.0,1623024.0,3500000.0,1,1970-01-01
/ico/dicegame,DICEGAME,Dice Token,0,28,6.0,0,0.0,2,1.0,1.0,1.0,1.0,0,0,210000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,2024064.0,133067351.67,0.0,0.0,0.338716,,0.0292,0,2018-04-27,2018-05-15,18,2018-05-16,2018-08-16,92.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dicegame,Dice,2024064.0,133067351.67,0.0,0,1970-01-01
/ico/get-do-it,Get Do It,GET Token,0,15,6.0,0,0.0,8,1.0,0.0,1.0,0.0,1,0,252000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,1101000.0,3308250.0,0.0,15659015.0,0.31487,,0.0332,0,2018-06-01,2018-09-30,121,2018-10-01,2018-11-25,55.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,getdoit,GET,1101000.0,3308250.0,0.0,0,1970-01-01
/ico/tokenbacon,TokenBacon,BAK,0,8,0.0,0,0.0,16,0.0,0.0,0.0,,0,0,,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10197.9,39885120.0,0.0,0.0,0.307196,,0.044,2018-11-07 00:00:00,,,0,2018-07-26,2018-09-27,63.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tokenbacon,BAK,10197.9,39885120.0,0.0,0,2018-11-07
/ico/mingo,Mingo,XMC Token,0,24,6.0,0,0.0,0,,,,,0,0,,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2409600.0,285144325.0,0.0,0.0,0.300675,1 ETH = 5000 MGT,0.071,,2017-09-25,2017-10-25,30,2018-04-18,2018-05-31,43.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mingo,XMC,2409600.0,285144325.0,0.0,0,
/ico/levolution,Levolution,LEVL,1,5,6.0,1,0.0,9,1.0,1.0,1.0,0.0,1,1,225000000.0,"ETH, BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.45,6746880.0,2946491358.33,1883840.0,0.0,0.299007,,0.1914,2018-02-28 00:00:00,,,0,2019-03-18,2019-04-01,14.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,levolution,LEVL,6746880.0,2946491358.33,1883840.0,1,2018-02-28
/ico/arevalor,Arevalor,ORB Token,0,21,6.0,0,0.0,3,1.0,1.0,1.0,1.0,0,0,96000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,,11808000.0,0.0,0.0,0.298286,,0.0596,2013-03-18 00:00:00,2018-08-20,2018-08-27,7,2018-09-24,2018-10-15,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arevalor,ORB,,11808000.0,0.0,0,2013-03-18
/ico/tomocoin,Tomocoin,TOMO,1,8,6.0,0,0.0,1,1.0,1.0,1.0,0.0,0,0,20000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,7500000.0,8500000.0,65412825.0,0.287051,,0.25,2017-08-01 00:00:00,,,0,2018-03-01,2018-03-20,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tomocoin,TOMO,,7500000.0,8500000.0,1,2017-08-01
/ico/weekend-millionaires-club,Weekend Millionaires Club,WMC,0,23,6.0,0,0.0,0,1.0,1.0,,,1,1,12700000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.665,5000000.0,63500000.0,0.0,0.0,0.283873,,5.0,,2018-01-14,2018-02-14,31,2018-05-31,2018-06-15,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weekendmillionairesclub,WMC,5000000.0,63500000.0,0.0,0,
/ico/infinitus-token,Infinitus Token,INF,1,20,6.0,0,1.0,1,0.0,0.0,1.0,0.0,1,1,70000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.85,2500000.0,20000000.0,11000000.0,15099910.0,0.277386,,0.1648,2017-08-01 00:00:00,,,0,2018-08-18,2018-09-19,32.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infinitustoken,INF,2500000.0,20000000.0,11000000.0,1,2017-08-01
/ico/infracoins,InfraCoins,INF,0,21,6.0,0,0.0,0,1.0,0.0,,,1,0,30000000.0,"BTC, ETH, XRP, Fiat",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6,3000000.0,30000000.0,0.0,15099910.0,0.277386,1 INF = 0.7 USD,1.25,,2018-07-15,2018-07-31,16,2018-08-10,2018-10-31,82.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infracoins,INF,3000000.0,30000000.0,0.0,0,
/ico/playtrip,PlayTrip,PLTC,0,2,6.0,0,1.0,5,1.0,1.0,1.0,1.0,0,0,750000000.0,,,,,,,,,,,,6.0,0.5,3303450.0,11005500.0,0.0,5557798.0,0.276057,,0.0599,2018-02-02 00:00:00,2018-10-08,2018-10-14,6,2018-10-30,2018-11-15,16.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0,1,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,playtrip,PLTC,3303450.0,11005500.0,0.0,0,2018-02-02
/ico/bit-agro,Bit Agro,AGRO,1,8,6.0,1,1.0,4,1.0,0.0,1.0,0.0,1,1,," BTC, ETH, LTC, DASH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,5760000.0,72000000.0,2841000.0,0.0,0.268677,,,2017-11-27 00:00:00,2019-03-25,2019-04-04,10,2019-04-05,2019-07-05,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitagro,AGRO,5760000.0,72000000.0,2841000.0,1,2017-11-27
/ico/xbitcore,Xbitcore,XBTX,0,3,0.0,0,0.0,0,1.0,0.0,,,0,0,7000000.0,"BTC, ETH, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,,20000000.0,0.0,0.0,0.26683,,,,,,0,2018-10-29,2019-03-29,151.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1,0,1,0,1,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,xbitcore,XBTX,,20000000.0,0.0,0,
/ico/fivestarminingnetwork,FiveStarMiningNetwork,FSN Token,0,20,6.0,0,0.0,2,,,1.0,1.0,0,0,7000000000.0,"BTC, ETH, TRX, XRP",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.7,1000000.0,10000000.0,0.0,35314807.0,0.265927,,0.001,0,2018-08-01,2018-09-30,60,2018-10-01,2018-12-31,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fivestarminingnetwork,FSN,1000000.0,10000000.0,0.0,0,1970-01-01
/ico/star-bit-ex,STAR BIT EX,SBT,0,5,6.0,0,1.0,16,0.0,0.0,0.0,,1,1,50000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,1686720.0,50692324.44,0.0,0.0,0.264553,,0.0564,2018-11-07 00:00:00,2018-07-01,2018-07-31,30,2018-08-01,2018-08-31,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starbitex,SBT,1686720.0,50692324.44,0.0,0,2018-11-07
/ico/glitzkoin,GlitzKoin,GTN,1,5,4.0,0,1.0,4,1.0,1.0,1.0,0.0,0,0,245000000.0," BTC, ETH, XLM",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,10000000.0,40000000.0,18000000.0,0.0,0.258514,,0.2,2017-11-27 00:00:00,,,0,2018-03-16,2018-06-25,101.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glitzkoin,GTN,10000000.0,40000000.0,18000000.0,1,2017-11-27
/ico/greentoken,Greentoken,GTN,0,8,6.0,0,,0,1.0,0.0,,,1,0,500000000.0,,,,,,,,,,,,6.0,0.65,100000.0,,0.0,0.0,0.258514,1 GTN = 0.09 USD,0.15,,2018-09-15,2018-10-15,30,2018-11-15,2018-12-15,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,greentoken,GTN,100000.0,,0.0,0,
/ico/xunilair,Xunilair,XLR,0,12,6.0,0,1.0,16,0.0,0.0,0.0,,0,0,44000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,504750.0,2692000.0,0.0,1777467.0,0.255751,,0.0231,2018-11-07 00:00:00,,,0,2018-10-01,2018-11-01,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xunilair,XLR,504750.0,2692000.0,0.0,0,2018-11-07
/ico/zenome,Zenome,ZNA,0,13,6.0,0,1.0,6,1.0,0.0,1.0,0.0,0,0,6000000.0," ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,350000.0,1150000.0,0.0,0.0,0.225416,,0.6667,0,2017-10-17,2017-10-24,7,2019-03-01,2019-04-01,31.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zenome,ZNA,350000.0,1150000.0,0.0,0,1970-01-01
/ico/iou,IOU,IOUX,1,4,6.0,0,0.0,2,1.0,1.0,1.0,1.0,0,0,200000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.575,,,11700000.0,0.0,0.219475,,0.28,0,2018-08-18,2018-09-18,31,2018-09-18,2019-02-18,153.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,1,0,1,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,iou,IOUX,,,11700000.0,1,1970-01-01
/ico/tradetex-exchange,TradeTEX,TDX,0,8,6.0,0,0.0,10,,,1.0,1.0,0,0,15000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4286,,15000000.0,0.0,10000000.0,0.212209,,1.0,2018-04-01 00:00:00,,,0,2018-08-31,2018-11-24,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tradetex,TDX,,15000000.0,0.0,0,2018-04-01
/ico/tokenize-emblem,Tokenize Emblem,TKX,1,8,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,1,50000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,7228800.0,525932866.11,3486300.0,80000000.0,0.208614,,0.2905,2017-08-01 00:00:00,2018-09-17,2018-09-23,6,2018-09-24,2018-09-30,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tokenizeemblem,TKX,7228800.0,525932866.11,3486300.0,1,2017-08-01
/ico/unic-advertising-network,UNIC Advertising Network,UNIC Token,0,8,6.0,0,0.0,0,1.0,1.0,,,1,1,165000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.66,,234452000.56,0.0,3488901.0,0.207256,,0.1287,,2018-03-08,2018-03-19,11,2018-03-29,2018-06-27,90.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,unicadvertisingnetwork,UNIC,,234452000.56,0.0,0,
/ico/sessia,SESSIA,KICKS,1,5,6.0,1,0.0,3,1.0,0.0,1.0,1.0,0,0,94684513.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,5000000.0,50000000.0,3000000.0,0.0,0.202558,,,2013-03-18 00:00:00,2018-05-16,2018-09-30,137,2019-07-17,2019-07-20,3.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sessia,KICKS,5000000.0,50000000.0,3000000.0,1,2013-03-18
/ico/zerobank,ZeroBank,ZB,1,3,6.0,1,0.0,1,1.0,1.0,1.0,0.0,1,0,640000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3,6000000.0,48000000.0,3870000.0,105960710.0,0.202077,,0.075,2017-08-01 00:00:00,2018-07-12,2018-07-30,18,2019-03-31,2019-03-31,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zerobank,ZB,6000000.0,48000000.0,3870000.0,1,2017-08-01
/ico/cryptocean,Cryptocean,CRON,1,5,6.0,0,1.0,4,1.0,0.0,1.0,0.0,0,1,8500000000.0," BTC, ETH, LTC, BCH, BTG, DASH, Fiat",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.85,25000000.0,70000000.0,2796880.0,0.0,0.200699,,0.01,2017-11-27 00:00:00,2018-05-15,2018-09-24,132,2018-09-25,2018-12-25,91.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cryptocean,CRON,25000000.0,70000000.0,2796880.0,1,2017-11-27
/ico/smartcontractchain,SmartContractChain,SCC Token,0,23,6.0,0,0.0,5,1.0,0.0,1.0,1.0,1,0,45.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,1000000.0,30000000.0,0.0,3700906.0,0.198031,,0.8,2018-02-02 00:00:00,,,0,2018-10-15,2018-12-31,77.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smartcontractchain,SCC,1000000.0,30000000.0,0.0,0,2018-02-02
/ico/starcappays,StarCapPays,SCC Token,0,15,6.0,0,0.0,1,0.0,0.0,1.0,0.0,0,0,146000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,,,0.0,3700906.0,0.198031,,,2017-08-01 00:00:00,,,0,2018-09-15,2018-10-15,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starcappays,SCC,,,0.0,0,2017-08-01
/ico/stockchain,Stockchain,SCC,1,23,6.0,0,0.0,1,1.0,1.0,1.0,0.0,1,1,10000000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,190096216.67,2693450.0,3700906.0,0.198031,,0.0107,2017-08-01 00:00:00,,,0,2018-03-16,2018-03-19,3.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,stockchain,SCC,,190096216.67,2693450.0,1,2017-08-01
/ico/exolover,Exolover,EXO,1,12,6.0,0,1.0,10,0.0,0.0,1.0,1.0,1,0,60000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,500000.0,25000000.0,2317600.0,465902.0,0.194865,1EXO= 0.05 USD,0.085,2018-04-01 00:00:00,2018-05-29,2018-06-27,29,2018-06-29,2018-07-29,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exolover,EXO,500000.0,25000000.0,2317600.0,1,2018-04-01
/ico/exmo-coin,Exmo Coin,EXO,0,16,6.0,0,1.0,2,0.0,0.0,1.0,1.0,0,0,295000000.0,"BTC, ETH, LTC, DASH, ZEC",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,,,300000000.0,0.0,465902.0,0.194865,,1.0,0,,,0,2018-09-10,2018-10-10,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exmocoin,EXO,,300000000.0,0.0,0,1970-01-01
/ico/exosis,Exosis,EXO,1,5,6.0,0,0.0,0,0.0,0.0,,,0,0,,"BTC, BCH, LTC, DASH, ZEC, DOGE",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.78,5000000.0,10000000.0,10000000.0,465902.0,0.194865,,5.0,,,,0,2018-10-21,2018-11-19,29.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exosis,EXO,5000000.0,10000000.0,10000000.0,1,
/ico/iconiq-lab,Iconiq Holding,ICNQ,1,8,6.0,0,0.0,8,0.0,0.0,1.0,0.0,1,1,,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,1000000.0,,1736700.0,0.0,0.18836,,1.158,0,,,0,2018-11-01,2018-12-01,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iconiqholding,ICNQ,1000000.0,,1736700.0,1,1970-01-01
/ico/napoleon-x,Napoleon X,NPX,1,20,6.0,0,0.0,0,,,,,0,0,50000000.0,"ETH, BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,11012500.0,16527750.0,12300000.0,25330000.0,0.186933,,0.87,,,,0,2018-01-22,2018-02-28,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,napoleonx,NPX,11012500.0,16527750.0,12300000.0,1,
/ico/rigoblock,RigoBlock,GRG,1,14,6.0,0,1.0,5,1.0,1.0,1.0,1.0,1,0,3000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,2000000.0,10000000.0,274000.0,0.0,0.186866,,1.5525,2018-02-02 00:00:00,,,0,2018-12-18,2019-01-28,41.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rigoblock,GRG,2000000.0,10000000.0,274000.0,1,2018-02-02
/ico/btu-protocol,BTU Protocol,BTU,1,5,6.0,0,1.0,0,1.0,0.0,,,1,1,50000000.0," ETH,BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,,25000000.0,5500000.0,0.0,0.182481,,0.75,,2018-04-10,2018-06-06,57,2018-06-07,2018-06-30,23.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,btuprotocol,BTU,,25000000.0,5500000.0,1,
/ico/unityco,Unityco,UNT,0,5,6.0,0,0.0,0,0.0,0.0,,,0,0,25000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25,,,0.0,0.0,0.174751,1 UNT = 0.005 USD,0.01,,2018-02-01,2018-02-28,27,2018-03-01,2018-03-31,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unityco,UNT,,,0.0,0,
/ico/purple-throne,Purple Throne,PPC Token,0,12,6.0,0,0.0,3,0.0,0.0,1.0,1.0,0,0,100000000.0,,,,,,,,,,,,6.0,0.35,17000000.0,25000000.0,0.0,25777486.0,0.171163,,0.74,2013-03-18 00:00:00,,,0,2018-01-22,2018-04-27,95.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,purplethrone,PPC,17000000.0,25000000.0,0.0,0,2013-03-18
/ico/tourismcoin,TourismCoin,TOCC,0,26,6.0,0,0.0,0,1.0,0.0,,,0,0,9300000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,1500000.0,4900000.0,0.0,0.0,0.162887,,0.8,,2019-02-20,2019-02-28,8,2019-03-08,2019-03-18,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tourismcoin,TOCC,1500000.0,4900000.0,0.0,0,
/ico/crypto-circle-x,Crypto Circle eXchange,CCX Token,1,1,6.0,0,1.0,11,1.0,1.0,1.0,0.0,0,0,450000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,5000000.0,20000000.0,1515000.0,5098820.0,0.151239,,0.09,2018-11-15 00:00:00,2018-11-22,2018-12-28,36,2018-12-29,2019-02-08,41.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cryptocircleexchange,CCX,5000000.0,20000000.0,1515000.0,1,2018-11-15
/ico/centrality,Centrality,CENNZ,1,20,6.0,0,0.0,18,,,1.0,,0,0,840000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,,100000000.0,88524000.0,0.0,0.150552,,0.17,2017-10-01 00:00:00,,,0,2018-01-15,2018-02-15,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,centrality,CENNZ,,100000000.0,88524000.0,1,2017-10-01
/ico/raido-financial,Raido Financial,RF,1,20,6.0,0,1.0,19,1.0,1.0,1.0,,1,1,60262500.0,"ETH, BTC, LTC, DASH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,3614400.0,334328552.79,920000.0,0.0,0.149739,1 RF = 0.001 ETH,0.0957,2010-06-01 00:00:00,2018-11-15,2018-12-15,30,2019-01-15,2019-02-15,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,raidofinancial,RF,3614400.0,334328552.79,920000.0,1,2010-06-01
